program_id,program_name,program_type,contract_type,program_phase,BAC,AC,EV,PV,CPI,SPI,cost_variance,schedule_variance,subcontractor_delay_days,change_orders_count,material_cost_inflation_pct,supplier_risk_score,months_remaining,historical_rebaseline_count,final_eac,overrun_flag,risk_band
PRG-1533,Radar Program 534,Radar,Cost Plus,Test,85854948.01887938,48646704.11468675,38540902.07438967,45674778.04307875,0.7922613212095067,0.8438114803325223,-10105802.040297084,-7133875.968689084,71,10,10.76482195746184,59.378622693317574,4,4,119930256.94538929,1,High
PRG-1534,Radar Program 535,Radar,Fixed Price,Deployment,287817431.69057816,159649554.57304287,127717805.28308262,167954212.61093563,0.7999884849327855,0.760432282689686,-31931749.28996025,-40236407.32785301,42,14,6.018762592006538,27.94399727194734,30,3,390683098.58328694,1,High
PRG-1535,Radar Program 536,Radar,Fixed Price,Build,132369642.95594957,93343550.14420563,76692399.91082777,87668831.94896331,0.821614346061901,0.8747966432982076,-16651150.233377859,-10976432.038135543,107,7,2.8347693520618265,53.15802109973148,22,3,179968712.78563562,1,High
PRG-1536,Missile Program 537,Missile,Fixed Price,Build,322560025.79774284,223559252.46033737,230615715.74262553,232177433.18223855,1.031564174618718,0.9932736036478308,7056463.282288164,-1561717.4396130145,18,8,5.9440287656539335,39.35665213130747,24,0,330580569.7618358,1,Medium
PRG-1537,Radar Program 538,Radar,Cost Plus,Build,206933555.45725816,54354886.17119725,56292549.34146734,52738689.754632354,1.0356483714116738,1.0673861941464489,1937663.1702700928,3553859.5868349895,80,12,6.969568488188414,85.40837654752674,10,3,221619102.20841494,1,High
PRG-1538,ISR Program 539,ISR,Cost Plus,Build,400405524.4720459,189422370.0964192,171071445.41507566,158311619.85867035,0.9031216604881325,1.0805994251577768,-18350924.681343526,12759825.556405306,118,12,2.0434823312230717,9.840959412004679,3,1,486858227.5727942,1,High
PRG-1539,ISR Program 540,ISR,Cost Plus,Test,28076545.76597523,12495537.793301163,13612541.609452898,11670426.381670114,1.0893922162158205,1.166413390930868,1117003.8161517344,1942115.227782784,101,1,9.786016131513367,88.51704332727336,12,2,28864468.066322643,1,Medium
PRG-1540,Sustainment Program 541,Sustainment,Cost Plus,Deployment,345386252.24975634,161171578.90960708,171309796.40582174,152100168.0149589,1.0629032585323288,1.1262959051364994,10138217.496214658,19209628.390862852,5,7,5.311006443329895,34.85056785957706,30,0,341285350.47154427,0,Low
PRG-1541,Avionics Program 542,Avionics,Fixed Price,Build,204882573.87969035,104611698.78572163,94220628.46614644,105443959.80498277,0.9006700929227863,0.8935611735409621,-10391070.31957519,-11223331.338836327,33,6,5.2255882517776735,61.69732493768046,12,0,245195773.07125893,1,High
PRG-1542,Missile Program 543,Missile,Cost Plus,Test,383962775.3623333,301043313.71521205,268287638.2970148,302767974.7201255,0.8911928153661496,0.8861163025746569,-32755675.418197244,-34480336.42311069,61,10,7.9498170098699825,55.55229071058353,22,2,472349289.2283386,1,High
PRG-1543,ISR Program 544,ISR,Cost Plus,Design,215480930.85967612,146708124.664507,133366652.48277147,154057057.44082347,0.9090611224685416,0.8656964808898832,-13341472.18173553,-20690404.958051994,33,12,6.789198635004125,95.00531556754879,26,2,263299180.273094,1,High
PRG-1544,ISR Program 545,ISR,Cost Plus,Build,70793961.29817118,38781165.55761549,38611428.24577737,33717276.60688284,0.9956232024128839,1.1451526377992067,-169737.31183812022,4894151.638894528,20,1,11.65995400358817,65.82403058111062,7,4,75053959.92574069,1,High
PRG-1545,Sustainment Program 546,Sustainment,Cost Plus,Build,287997865.68114007,79126390.270169,78397638.70110779,80204068.28722802,0.9907900314095844,0.9774770828376059,-728751.5690612197,-1806429.586120233,90,7,7.802426816990893,25.74698932285242,29,4,312584229.78552485,1,High
PRG-1546,Sustainment Program 547,Sustainment,Cost Plus,Test,492022328.56469876,422735349.7630914,472112231.8909242,426089901.93071944,1.1168032958575727,1.108010844076957,49376882.12783283,46022329.96020478,19,2,7.613399463661905,7.976664248556153,14,3,455304701.20185107,0,Low
PRG-1547,Radar Program 548,Radar,Cost Plus,Deployment,497886812.8374317,252701956.13697538,232142642.62680236,216381708.73267174,0.9186420484255018,1.0728385684096913,-20559313.510173023,15760933.894130617,3,5,3.5670886858722954,32.807822040741975,23,1,577295500.7963946,1,High
PRG-1548,Radar Program 549,Radar,Fixed Price,Design,175883189.00251254,101955462.11746028,97468036.44471414,84754476.13597141,0.9559864123064217,1.1500045884107217,-4487425.672746137,12713560.308742732,26,7,7.198266817116663,68.09662658546915,25,1,193825380.53320423,1,High
PRG-1549,Avionics Program 550,Avionics,Cost Plus,Design,260032508.86717406,67504011.13606432,68211222.2963574,57261386.55856641,1.0104765798119402,1.1912254731483247,707211.1602930725,10949835.737790987,117,1,8.17396465820502,39.777472114235024,6,4,273444882.24494636,1,High
PRG-1550,ISR Program 551,ISR,Cost Plus,Build,312134594.5963895,209508562.45766705,186337906.14553398,175269720.22453898,0.8894047286644197,1.063149447074004,-23170656.312133074,11068185.920994997,115,12,2.6986137082445714,12.390034578331022,10,4,385129154.88072735,1,High
PRG-1551,Sustainment Program 552,Sustainment,Cost Plus,Deployment,192825501.19718137,117850629.50318775,104632231.39192092,111273328.92564848,0.8878376961838013,0.9403172566342015,-13218398.111266822,-6641097.5337275565,78,13,9.198912318082899,80.84494114928407,30,4,238890131.95609114,1,High
PRG-1552,Avionics Program 553,Avionics,Cost Plus,Test,375139474.31980854,293671374.3088811,263942835.9513613,290706806.59628266,0.8987693695802589,0.9079348331802576,-29728538.357519805,-26763970.644921362,90,1,7.540255756286727,75.11751401719279,12,0,455566514.2609397,1,High
PRG-1553,ISR Program 554,ISR,Cost Plus,Build,101137446.33902265,45207240.57422792,40010652.195392184,48527143.991195224,0.8850496444191676,0.824500452832166,-5196588.378835738,-8516491.79580304,84,3,8.953781962291492,57.39032935718357,12,3,125998719.34072873,1,High
PRG-1554,Missile Program 555,Missile,Fixed Price,Build,52567415.7939177,23141751.098521147,21938041.558847032,22276793.796847463,0.947985373511729,0.984793492228295,-1203709.5396741144,-338752.23800043017,85,4,5.20892200283027,77.38955250878551,23,4,61850696.55712926,1,High
PRG-1555,ISR Program 556,ISR,Fixed Price,Deployment,305788534.13277173,252295339.71683815,251000068.57266426,253910257.44711894,0.9948660520419139,0.9885385139469571,-1295271.1441738904,-2910188.874454677,3,7,4.170292251026301,55.003745271109906,7,1,323705376.3405602,1,High
PRG-1556,Radar Program 557,Radar,Cost Plus,Build,210076443.8625773,66294703.04735429,63833033.53546358,57346989.349854305,0.9628677797963385,1.1131017383674693,-2461669.5118907094,6486044.185609274,43,8,7.240948712432379,77.3612623041591,23,4,239783786.70290598,1,High
PRG-1557,Radar Program 558,Radar,Fixed Price,Build,33027180.264406547,24620111.529676333,25783469.607465237,24702397.631145045,1.0472523479995868,1.0437638480467648,1163358.0777889043,1081071.9763201922,75,15,11.621372317539787,27.441062465575992,16,3,34605142.290481776,1,Medium
PRG-1558,Sustainment Program 559,Sustainment,Cost Plus,Design,22487239.920971636,6081205.605927288,5276065.216043456,6420587.705716379,0.867601847058243,0.8217417871803339,-805140.3898838311,-1144522.4896729225,76,4,9.765809127248675,83.83117521072082,20,4,28786705.13054969,1,High
PRG-1559,ISR Program 560,ISR,Fixed Price,Test,376712692.83442515,319912294.5933863,307024725.7587223,336369307.62069625,0.9597153061871402,0.9127608221167904,-12887568.834663987,-29344581.86197394,90,7,9.927277656317273,5.384636044480773,11,0,433312854.72060573,1,High
PRG-1560,Avionics Program 561,Avionics,Fixed Price,Design,364711825.5193503,160012503.89655754,145567240.89096528,132345332.42653029,0.9097241612134849,1.09990460730283,-14445263.005592257,13221908.464434996,8,8,7.087107088971575,98.67119790312812,3,2,440451486.29053223,1,High
PRG-1561,Sustainment Program 562,Sustainment,Cost Plus,Design,270644890.8760312,166263240.40459102,164287851.58423397,175228173.52080563,0.9881189082111592,0.9375652800759653,-1975388.8203570545,-10940321.936571658,98,0,3.5182715173873893,20.991956332393812,18,0,290100158.6447377,1,High
PRG-1562,Avionics Program 563,Avionics,Cost Plus,Test,445770843.468024,389659177.9433481,330086048.64860874,328162040.2251739,0.8471147796154295,1.0058629828791736,-59573129.294739366,1924008.4234348536,75,7,11.581529043635468,96.23452017507121,10,0,587479786.4532796,1,High
PRG-1563,Radar Program 564,Radar,Cost Plus,Build,490237976.7946704,189010748.61510584,175021325.5406514,161134809.46750748,0.9259860977380607,1.086179492308545,-13989423.074454427,13886516.07314393,9,6,10.424037921121707,14.036100145675846,35,2,557059612.2197028,1,High
PRG-1564,Avionics Program 565,Avionics,Cost Plus,Build,49677901.135040924,25805838.465252742,26443061.742827665,27517275.608991966,1.0246929886983884,0.9609622012938929,637223.2775749229,-1074213.8661643006,20,5,8.78581538451038,66.53417221020203,17,3,51586629.23608438,1,Medium
PRG-1565,Radar Program 566,Radar,Fixed Price,Build,129315937.36425309,108710385.09893727,120125217.80053388,112009966.51144609,1.1050022285470515,1.0724511536056793,11414832.701596603,8115251.289087787,30,13,9.744093414006493,20.8170941304622,34,3,126666056.5486994,0,Low
PRG-1566,Missile Program 567,Missile,Cost Plus,Design,177499032.27898362,100913894.67425592,107429210.8875427,102927015.78731501,1.0645631231885146,1.0437416266836188,6515316.213286772,4502195.100227684,90,14,3.8983822223703664,47.88804989349433,25,1,177788423.30039996,0,Low
PRG-1567,Radar Program 568,Radar,Cost Plus,Build,142935808.50301832,82644803.69992447,72064340.13475418,68730730.11901602,0.8719766628814685,1.048502467672984,-10580463.565170288,3333610.0157381594,115,10,7.250085144254873,33.74800230744732,17,0,179840148.68115962,1,High
PRG-1568,Avionics Program 569,Avionics,Fixed Price,Build,407135958.8701784,332638757.4611778,337498146.06195027,292645847.794167,1.0146086061584076,1.15326476902324,4859388.60077244,44852298.267783284,70,4,5.3907119297420785,0.6781599401304961,25,1,436695176.4733736,1,High
PRG-1569,Sustainment Program 570,Sustainment,Cost Plus,Deployment,172221283.78713638,99726644.50109734,88114749.20623171,93457874.89227906,0.8835627594515341,0.942828512929425,-11611895.294865623,-5343125.686047345,52,10,2.4351431024967103,42.23503686917177,3,1,206784494.24167955,1,High
PRG-1570,Avionics Program 571,Avionics,Cost Plus,Test,94987697.4675751,51499582.99090528,53572917.61380098,43500106.747714214,1.0402592507062018,1.231558302247524,2073334.6228957027,10072810.866086766,16,12,8.96369531242963,33.92945886933138,31,1,98995939.4871276,1,Medium
PRG-1571,ISR Program 572,ISR,Cost Plus,Build,372657674.67180103,339425708.09067166,358081928.64200777,344011745.34776145,1.0549640763991643,1.040900299145376,18656220.55133611,14070183.294246316,45,13,11.499773475225522,19.30832074608152,7,0,375918898.88951916,0,Low
PRG-1572,Radar Program 573,Radar,Cost Plus,Test,467222950.4236383,252065996.74837387,213477647.83418685,241727133.5149035,0.8469117238660793,0.8831348170561294,-38588348.914187014,-28249485.680716634,54,7,6.541256238464067,54.533645912549986,3,0,595073695.4439692,1,High
PRG-1573,ISR Program 574,ISR,Cost Plus,Design,75433219.33901548,71067306.94639552,63287687.924521714,63058146.84328675,0.8905316754475895,1.0036401494925853,-7779619.021873802,229541.08123496175,101,6,8.5893403257328,35.68276726579737,10,0,92341215.45496637,1,High
PRG-1574,Sustainment Program 575,Sustainment,Cost Plus,Design,336243233.33391076,191858671.4037494,185779292.42821637,181901981.5174786,0.9683132436441222,1.0213153857830033,-6079378.975533038,3877310.9107377827,31,6,11.515826962742217,13.067050897865595,30,2,375020322.8334273,1,High
PRG-1575,Sustainment Program 576,Sustainment,Fixed Price,Build,185075933.82316208,50569533.03495164,49872279.45412939,46756865.45465151,0.9862119830068365,1.066630086708859,-697253.5808222517,3115413.999477878,73,8,1.445797375058887,17.365095529166886,15,3,200361837.4085668,1,High
PRG-1576,Sustainment Program 577,Sustainment,Fixed Price,Test,411327538.06655043,124781006.85817336,127688509.44824623,111247573.66643475,1.0233008425182653,1.1477869156149694,2907502.5900728703,16440935.781811476,95,3,3.352377230015991,19.81408634319942,9,0,427400910.6872656,1,Medium
PRG-1577,Avionics Program 578,Avionics,Fixed Price,Design,32907027.348922975,14313927.828060038,15976420.390430512,12865058.28560228,1.1161450988394281,1.2418459392687138,1662492.5623704735,3111362.104828231,11,3,3.1644680584913605,37.385290480349035,29,3,30524439.997925844,0,Low
PRG-1578,Sustainment Program 579,Sustainment,Fixed Price,Build,426317766.20163125,255380771.6955686,260289105.19828302,263863695.25614172,1.019219667440607,0.986452891693233,4908333.502714425,-3574590.0578587055,44,0,11.859169627705509,87.90968791913134,18,0,450695831.5079213,1,High
PRG-1579,Missile Program 580,Missile,Cost Plus,Build,266690521.55819282,218417574.84911576,210296817.04298937,181877095.58505115,0.9628200349182695,1.156257836461042,-8120757.806126386,28419721.457938224,38,7,10.988457182500584,71.17367293446189,14,0,299390554.59376895,1,High
PRG-1580,Avionics Program 581,Avionics,Cost Plus,Design,289966216.6562243,80401335.34237707,79905200.44466566,85012947.03961933,0.9938292704269314,0.939918015163346,-496134.8977114111,-5107746.594953671,100,10,10.460261611717986,91.83610104005163,15,1,327156109.8784609,1,High
PRG-1581,Missile Program 582,Missile,Fixed Price,Test,208360088.10418597,143567925.6013783,148093687.22970223,144551536.91183212,1.0315234869443604,1.0245044113230743,4525761.628323942,3542150.3178701103,6,1,2.7407519903406703,13.2727147259316,7,4,212378735.18555105,0,Low
PRG-1582,Radar Program 583,Radar,Cost Plus,Build,109870700.52312867,51772175.85756563,54973587.7550014,44397610.65048747,1.0618365337057385,1.2382105016364842,3201411.897435777,10575977.104513936,96,8,11.822841301537835,68.70545832536334,24,0,113796686.50466748,1,Medium
PRG-1583,Missile Program 584,Missile,Fixed Price,Build,336652389.6997369,275507179.36785585,264665780.14975652,258325538.84206557,0.960649304156158,1.024543610113467,-10841399.218099326,6340241.307690948,3,1,9.657771396200943,12.641174364183893,8,1,370066377.70016396,1,High
PRG-1584,Avionics Program 585,Avionics,Cost Plus,Test,169465909.85970163,64996001.252450295,72150962.61976281,61046310.87267412,1.1100831009514263,1.1819053696831894,7154961.367312513,11104651.747088686,33,10,1.5223028555605227,3.6851540610053135,14,2,157977400.626437,0,Low
PRG-1585,Radar Program 586,Radar,Fixed Price,Build,484662284.0873893,247086334.24924028,228545001.22803906,216200848.61195648,0.9249601032062815,1.0570957639404932,-18541333.021201223,12344152.616082579,9,14,4.972906414594593,65.79689644943214,22,1,566584749.3839952,1,High
PRG-1586,Missile Program 587,Missile,Cost Plus,Design,452919998.1690581,264781229.78673866,285565270.34020203,220868457.28718352,1.0784951432176795,1.2929201111270348,20784040.55346337,64696813.05301851,77,5,6.905112413223623,33.981433604329304,13,3,451228297.7967833,0,Low
PRG-1587,Avionics Program 588,Avionics,Cost Plus,Design,95670351.15782812,84180752.92312025,79655737.9884294,77439911.63831389,0.9462464425945036,1.028613492748605,-4525014.934690848,2215826.350115508,99,11,2.5538542349670266,27.612986765266346,14,3,108409010.5699976,1,High
PRG-1588,ISR Program 589,ISR,Fixed Price,Test,108419702.84515136,31776589.448747873,33251037.02656451,33606796.54061434,1.0464004351440785,0.9894140605273136,1474447.5778166354,-355759.51404982805,93,14,4.2803736830749015,84.03413780135584,34,4,117553945.99977991,1,High
PRG-1589,Avionics Program 590,Avionics,Cost Plus,Design,58025384.51508676,50008489.173575595,44966484.23304613,45639687.65119037,0.8991770192650881,0.9852496050523106,-5042004.940529466,-673203.418144241,74,6,11.39496510683772,6.270458740317586,20,0,70182607.08002299,1,High
PRG-1590,Avionics Program 591,Avionics,Cost Plus,Design,127632487.17402914,49383416.570288695,42147303.20917039,49974186.61020253,0.8534707830346457,0.843381474878588,-7236113.361118302,-7826883.401032135,66,14,10.880594127466896,38.99140326435434,32,3,167912688.47419357,1,High
PRG-1591,Radar Program 592,Radar,Cost Plus,Build,267374887.43810585,148522441.9170385,164294935.4648677,144015918.18620443,1.1061960289923014,1.1408109432211768,15772493.54782921,20279017.278663278,109,9,3.3261824712920114,76.49871788012479,13,3,257487764.10854936,0,Low
PRG-1592,Missile Program 593,Missile,Fixed Price,Test,118923765.88050112,96971162.16036129,78819909.0486793,82179328.24715997,0.8128180305639192,0.9591208729721301,-18151253.111681983,-3359419.1984806657,71,8,4.110257765838393,49.640580445979964,9,0,162015697.0895897,1,High
PRG-1593,ISR Program 594,ISR,Fixed Price,Design,307701424.5066308,276695908.1979948,276774027.35682905,278363880.70701003,1.0002823285654745,0.9942885788697048,78119.15883421898,-1589853.3501809835,77,2,1.1062935913627305,43.41487843603728,36,0,323837672.8437855,1,High
PRG-1594,Missile Program 595,Missile,Fixed Price,Deployment,413092567.294884,278648055.299657,221927829.47881517,275864596.1392886,0.7964449249077116,0.804481012006195,-56720225.82084182,-53936766.660473436,27,12,5.06366713229929,47.26866664355971,24,1,587660447.5501993,1,High
PRG-1595,Avionics Program 596,Avionics,Cost Plus,Build,309525934.3575631,271345117.50361747,279104429.0156191,279436706.6812846,1.0285957292446886,0.9988109018689356,7759311.512001634,-332277.6656655073,102,1,8.18437134309335,48.21107202544245,8,2,317773807.0176824,1,Medium
PRG-1596,Avionics Program 597,Avionics,Fixed Price,Design,122139964.17992522,46859008.842286676,46078676.0816111,40584903.9717538,0.983347220098019,1.1353649158238945,-780332.7606755793,5493772.109857298,109,15,4.888223589863233,46.085687629310236,30,1,137370276.2742672,1,High
PRG-1597,Radar Program 598,Radar,Cost Plus,Build,223786897.99704334,188161884.2747006,205392127.5952596,181206110.0013102,1.0915713795436077,1.1334724176451585,17230243.320558995,24186017.593949407,20,12,4.229504406256842,79.04134900444079,16,1,217354269.09155583,0,Low
PRG-1598,Avionics Program 599,Avionics,Cost Plus,Deployment,499988969.80049324,349347470.2382385,379266096.4186084,354022370.88769674,1.085641456513101,1.0713054530074302,29918626.180369914,25243725.530911684,19,14,6.525057029898253,66.17593412619689,14,2,492341066.80178434,0,Low
PRG-1599,Missile Program 600,Missile,Fixed Price,Design,233019475.27007985,144149004.18133613,159704737.53798127,149994483.06290656,1.1079142616696567,1.064737410848653,15555733.356645137,9710254.475074708,90,9,7.420047423182902,60.31866930726707,26,2,230284343.98336622,0,Low
PRG-1600,ISR Program 601,ISR,Fixed Price,Build,437786050.59322065,294186174.4448573,231435110.2917265,245757843.04360595,0.7866960802235357,0.9417201397339001,-62751064.1531308,-14322732.751879454,84,8,6.083158577185511,16.687111950842503,14,1,609329754.6827271,1,High
PRG-1601,Missile Program 602,Missile,Fixed Price,Test,203810712.99861383,69193404.38916601,56020638.48924366,63777816.89262438,0.8096239660960389,0.8783718417888053,-13172765.899922356,-7757178.403380722,84,0,4.669985408389685,96.15332425411374,23,2,273077531.44032425,1,High
PRG-1602,Missile Program 603,Missile,Cost Plus,Deployment,204104910.5283313,147489535.4408472,142661883.9484879,132650605.4336223,0.9672678371524501,1.0754710352217367,-4827651.492359281,10011278.514865607,15,7,1.6010091926394523,11.236987409269117,21,3,221395718.15837458,1,High
PRG-1603,Missile Program 604,Missile,Fixed Price,Build,126157481.2195062,93430289.93341081,82378167.83058177,84424111.55878833,0.8817072909577177,0.9757658838164749,-11052122.10282904,-2045943.72820656,74,13,10.827133974721274,91.40365668297785,5,1,158152212.44856802,1,High
PRG-1604,Missile Program 605,Missile,Cost Plus,Deployment,37584772.065701544,26499011.43898949,29468700.657931246,26208422.108756725,1.1120679247140626,1.1243981242230223,2969689.2189417556,3260278.549174521,53,2,1.8322540888757402,35.92783459962398,35,0,34659548.17670606,0,Low
PRG-1605,Missile Program 606,Missile,Fixed Price,Design,28703672.22068767,13480861.43945715,14396979.993334007,11616808.061317367,1.0679569742624508,1.2393232217784755,916118.5538768563,2780171.932016639,108,12,7.099056699897296,37.73917714049878,3,0,30341791.60261478,1,High
PRG-1606,ISR Program 607,ISR,Cost Plus,Build,454749550.7028105,374167294.47062224,370241336.95207626,393200702.62612385,0.9895074808072135,0.9416090420980794,-3925957.518545985,-22959365.67404759,74,10,8.740767486796182,40.44477423918925,13,2,490492977.9264402,1,High
PRG-1607,Avionics Program 608,Avionics,Fixed Price,Build,295454457.0391158,265319524.76770532,277186379.0576909,222058634.75555268,1.0447266528928671,1.2482576026049343,11866854.289985597,55127744.30213824,48,5,10.862185739123387,76.83525058504806,5,3,309196215.1686182,1,Medium
PRG-1608,Radar Program 609,Radar,Cost Plus,Test,161014540.04723403,115978805.0915854,123766670.09432784,104748606.80491608,1.06714903638292,1.1815591048846217,7787865.0027424395,19018063.289411753,50,5,2.1713888733655557,13.806172895190471,28,4,160608519.6597166,0,Low
PRG-1609,Avionics Program 610,Avionics,Fixed Price,Deployment,43488173.85240471,34617946.518569395,35264172.95191439,36369687.44917529,1.0186673820470071,0.9696034094654843,646226.4333449975,-1105514.4972608984,75,9,2.279598103130924,0.25786104865862525,26,2,44787201.623879075,1,Medium
PRG-1610,Avionics Program 611,Avionics,Cost Plus,Design,459190120.2935361,219405783.76291412,222925194.86693013,194395635.52671188,1.0160406487178981,1.1467602874052076,3519411.104016006,28529559.340218246,69,7,5.235004165390279,31.713101383719987,5,4,482518450.13797325,1,High
PRG-1611,ISR Program 612,ISR,Cost Plus,Design,122842795.0080617,95832727.11989985,100047212.56094253,82130646.26006599,1.0439775175736132,1.2181471486799689,4214485.441042677,17916566.300876543,52,8,5.649792558877212,99.14862967950904,33,3,125740469.52691768,1,Medium
PRG-1612,Avionics Program 613,Avionics,Cost Plus,Test,196571709.45459327,130202886.44239025,145469955.98233876,112652430.59605525,1.1172559991341176,1.2913166206236537,15267069.539948508,32817525.386283502,17,12,5.417280491836264,46.79929663772945,34,0,185018941.42012364,0,Low
PRG-1613,Avionics Program 614,Avionics,Fixed Price,Deployment,486994448.1014541,449201018.82939,419361973.5550998,467703974.6193588,0.9335730685739533,0.896639747174263,-29839045.274290204,-48342001.06425899,95,0,10.178444491848538,49.72860242110067,14,3,556111654.6205336,1,High
PRG-1614,Avionics Program 615,Avionics,Cost Plus,Build,216010013.8012784,82105406.51826884,80348963.10756847,74110029.24707712,0.9786074573504542,1.08418474427653,-1756443.410700366,6238933.86049135,44,10,2.2252361754277312,57.764494657504365,31,4,235377056.47452462,1,High
PRG-1615,Missile Program 616,Missile,Cost Plus,Test,225163974.690989,124176087.31170748,116405795.83160838,113867969.67878428,0.9374252189103521,1.0222874453631094,-7770291.480099097,2537826.152824104,41,10,5.783038958461347,77.93416509802202,27,2,265691161.603004,1,High
PRG-1616,Radar Program 617,Radar,Cost Plus,Build,418822824.27215445,310958404.9268719,263282548.598166,324797905.78344035,0.8466809207491341,0.8106042062158805,-47675856.32870591,-61515357.18527436,33,4,5.391449977227435,85.66151423839511,4,4,529488004.8337035,1,High
PRG-1617,Radar Program 618,Radar,Cost Plus,Test,92977235.69339402,62203857.68051572,55591116.743227735,54903651.8165618,0.8936924302789775,1.0125212969250719,-6612740.937287986,687464.9266659319,8,13,5.363413422097417,73.84792656062277,3,2,112047625.49544808,1,High
PRG-1618,Missile Program 619,Missile,Cost Plus,Build,411796021.6391708,362664905.6265068,354739171.20117444,348440096.3137256,0.9781458467517263,1.0180779277531176,-7925734.425332367,6299074.887448847,53,13,4.16613326083312,81.1846846148685,24,2,455571489.1074685,1,High
PRG-1619,Sustainment Program 620,Sustainment,Fixed Price,Test,223753648.39160493,176717387.93418616,139521104.5464904,160891528.46569663,0.7895154301310262,0.8671749586631432,-37196283.38769576,-21370423.91920623,54,9,4.865868759861528,94.20677336713595,28,1,313624721.07599545,1,High
PRG-1620,Avionics Program 621,Avionics,Cost Plus,Test,201185351.88471547,183613272.929581,146478054.8765768,154984884.53538275,0.7977530847279968,0.9451118753657306,-37135218.053004175,-8506829.658805937,76,12,11.478844858811382,68.40515412175877,5,4,279442933.0088795,1,High
PRG-1621,Avionics Program 622,Avionics,Fixed Price,Design,359206023.90839237,259219483.1179057,246691667.47588208,227588799.44756845,0.9516710106380184,1.0839358882101513,-12527815.642023623,19102868.028313637,30,6,11.616478381080096,69.31380346544303,34,4,412458019.96373343,1,High
PRG-1622,Sustainment Program 623,Sustainment,Fixed Price,Build,104887456.69138817,55512389.11843903,57178473.0865542,49030618.617542036,1.0300128312719612,1.166178904096002,1666083.9681151658,8147854.469012164,28,14,5.175062177821458,27.11367178927484,32,4,108685128.19930555,1,Medium
PRG-1623,Missile Program 624,Missile,Cost Plus,Build,126953515.3106603,92327355.56384861,82670337.45993935,98395168.4791606,0.8954045846441362,0.8401869597636629,-9657018.103909269,-15724831.019221261,117,0,2.4623741360144438,58.878703156049085,26,3,155143817.68425906,1,High
PRG-1624,Sustainment Program 625,Sustainment,Cost Plus,Build,336477285.3268412,294777948.1851578,294893929.65727085,286020155.614635,1.0003934536922694,1.031024995506232,115981.47211307287,8873774.042635858,67,14,3.7837054486749238,98.78707217447237,13,3,363182522.41518325,1,High
PRG-1625,Radar Program 626,Radar,Cost Plus,Test,109149652.63498306,98758470.51580851,80057586.57206921,98780794.97268768,0.8106402028497819,0.8104569981867901,-18700883.943739295,-18723208.400618464,40,9,4.713008713633544,26.073599775671465,11,3,141388521.68586648,1,High
PRG-1626,Radar Program 627,Radar,Fixed Price,Build,53534924.46790929,32104012.28362788,28061018.597230628,30558796.802629013,0.874065781850605,0.9182632018684879,-4042993.6863972507,-2497778.2053983845,39,14,3.3649597666204882,70.31854149056545,12,1,66311612.79832802,1,High
PRG-1627,Avionics Program 628,Avionics,Cost Plus,Build,145403048.77317834,105816698.49700922,91251840.47632842,109923765.73584414,0.8623576597308745,0.8301375036187726,-14564858.0206808,-18671925.259515718,5,11,7.741608378774726,3.8920530786573426,26,0,177587737.757549,1,High
PRG-1628,Radar Program 629,Radar,Cost Plus,Build,353224188.65023583,88968005.50870463,77299445.82586628,74885299.1338737,0.8688454392551634,1.0322379254662088,-11668559.68283835,2414146.691992581,2,7,2.360721801523485,64.82193349014224,21,0,428125104.1512062,1,High
PRG-1629,ISR Program 630,ISR,Fixed Price,Build,34116609.25912295,16362306.647777243,13095284.331434814,14947380.941753117,0.8003324111526634,0.8760922319745817,-3267022.3163424283,-1852096.610318303,95,4,3.4128019940087437,70.61307547303153,19,3,47336459.56949796,1,High
PRG-1630,Avionics Program 631,Avionics,Cost Plus,Design,204055846.0253183,139864304.80971852,112615173.61462194,149541578.85495073,0.8051745137390969,0.753069310066962,-27249131.195096582,-36926405.24032879,110,13,4.948698751614033,62.36297990434235,13,3,283473096.29622,1,High
PRG-1631,Sustainment Program 632,Sustainment,Fixed Price,Design,317028765.90700877,250424255.35691687,226167924.02540478,269465819.00596917,0.9031390497819759,0.839319528019228,-24256331.331512094,-43297894.980564386,18,2,5.520224802815223,87.33737525606603,34,4,387503771.32018083,1,High
PRG-1632,ISR Program 633,ISR,Cost Plus,Deployment,225520251.87525693,149330208.51029158,157789338.64124295,144811328.83921656,1.0566471460486067,1.0896201278315443,8459130.130951375,12978009.802026391,107,1,3.1314861867284396,18.498309475490228,31,3,227548324.20910546,0,Low
PRG-1633,Avionics Program 634,Avionics,Fixed Price,Build,287503686.18293595,80480980.94987865,79818792.91988276,72390411.67700006,0.9917721178074571,1.102615540798794,-662188.0299958885,7428381.242882699,16,3,3.517311508885447,21.481936472549545,5,3,299957306.2268569,1,Medium
PRG-1634,ISR Program 635,ISR,Fixed Price,Build,306694817.9722323,135463891.37903017,124724171.07854952,121187436.3309323,0.9207189444275542,1.029184004998334,-10739720.300480649,3536734.747617215,43,7,8.208185767908258,61.394586313845046,33,1,359419676.63780695,1,High
PRG-1635,Sustainment Program 636,Sustainment,Fixed Price,Test,192796541.4944621,75245505.78419077,82767439.16468975,64477659.22093805,1.0999652178838746,1.2836607309375214,7521933.3804989755,18289779.9437517,34,4,8.602178975264168,71.01524378859926,19,0,190040411.5076629,0,Low
